plt_num,pickTime,Phase,evid,confidence
17720.9035965,2018-07-08 21:41:10.739,S,122570,2.0
17720.904739200007,2018-07-08 21:42:49.462,P,122571,
17720.9135523,2018-07-08 21:55:30.919,P,122572,
17720.9135842,2018-07-08 21:55:33.678,S,122572,2.0
17720.9144574,2018-07-08 21:56:49.122,P,122573,
17720.999270700002,2018-07-08 23:58:56.984,P,122574,
17720.9992954,2018-07-08 23:58:59.120,S,122574,0.0
17721.0413646,2018-07-09 00:59:33.902,P,122575,
17721.1149024,2018-07-09 02:45:27.570,P,122576,
17721.2072886,2018-07-09 04:58:29.738,P,122577,
17721.2073189,2018-07-09 04:58:32.351,S,122577,1.0
17721.2216496,2018-07-09 05:19:10.527,S,122578,1.0
17721.2220383,2018-07-09 05:19:44.110,P,122579,
17721.2220641,2018-07-09 05:19:46.337,S,122579,0.0
17721.226883900006,2018-07-09 05:26:42.771,P,122580,
17721.226909599998,2018-07-09 05:26:44.986,S,122580,2.0
17721.2399098,2018-07-09 05:45:28.210,P,122581,
17721.2508819,2018-07-09 06:01:16.197,P,122582,
17721.250913900003,2018-07-09 06:01:18.963,S,122582,0.0
17721.252351099996,2018-07-09 06:03:23.132,P,122583,
17721.25238,2018-07-09 06:03:25.631,S,122583,0.0
17721.270868900006,2018-07-09 06:30:03.076,S,122584,0.0
17721.271236200002,2018-07-09 06:30:34.803,S,122585,1.0
17721.3536401,2018-07-09 08:29:14.503,P,122590,
17721.593436099996,2018-07-09 14:14:32.881,P,122594,0.0
17721.636220599998,2018-07-09 15:16:09.463,P,122597,
17721.6362521,2018-07-09 15:16:12.179,S,122597,0.0
17721.644224900007,2018-07-09 15:27:41.027,S,122598,2.0
17721.775731499998,2018-07-09 18:37:03.204,P,122599,
17721.813430000002,2018-07-09 19:31:20.351,P,122600,
17721.828101299998,2018-07-09 19:52:27.955,S,122601,0.0
17721.8631296,2018-07-09 20:42:54.397,P,122603,
17721.8631634,2018-07-09 20:42:57.318,S,122603,2.0
17721.8641132,2018-07-09 20:44:19.376,P,122604,
17721.865251299998,2018-07-09 20:45:57.708,P,122605,
17721.865279799997,2018-07-09 20:46:00.172,S,122605,0.0
17721.865991,2018-07-09 20:47:01.620,S,122606,0.0
17721.8800877,2018-07-09 21:07:19.576,S,122608,0.0
17721.97653,2018-07-09 23:26:12.189,P,122615,
17722.0618694,2018-07-10 01:29:05.520,P,122619,
17722.1526533,2018-07-10 03:39:49.246,P,122621,
17722.1526795,2018-07-10 03:39:51.507,S,122621,2.0
17722.2281715,2018-07-10 05:28:34.018,P,122622,
17722.5392724,2018-07-10 12:56:33.131,S,122624,2.0
17722.5873931,2018-07-10 14:05:50.760,S,122625,0.0
17722.640746200002,2018-07-10 15:22:40.474,P,122626,
17722.6407801,2018-07-10 15:22:43.400,S,122626,0.0
17722.6431415,2018-07-10 15:26:07.425,P,122627,
17722.6431724,2018-07-10 15:26:10.098,S,122627,2.0
17722.6707826,2018-07-10 16:05:55.618,S,122629,1.0
17722.7996399,2018-07-10 19:11:28.891,S,122630,0.0
17722.8093085,2018-07-10 19:25:24.255,P,122632,
17722.8138741,2018-07-10 19:31:58.723,P,122633,
17722.844413299998,2018-07-10 20:15:57.311,P,122635,0.0
17722.8444587,2018-07-10 20:16:01.235,S,122635,1.0
17722.9613282,2018-07-10 23:04:18.759,P,122638,
17722.961357199998,2018-07-10 23:04:21.262,S,122638,0.0
17722.9838474,2018-07-10 23:36:44.418,P,122639,
17723.006424,2018-07-11 00:09:15.035,S,122642,1.0
17723.0096605,2018-07-11 00:13:54.663,P,122644,
17723.009688799993,2018-07-11 00:13:57.116,S,122644,0.0
17723.0147256,2018-07-11 00:21:12.288,P,122645,
17723.0407365,2018-07-11 00:58:39.631,P,122647,0.0
17723.0483424,2018-07-11 01:09:36.786,S,122648,0.0
17723.2197697,2018-07-11 05:16:28.098,P,122651,0.0
17723.2734352,2018-07-11 06:33:44.805,S,122652,0.0
17723.3275591,2018-07-11 07:51:41.105,P,122653,
17723.327589400003,2018-07-11 07:51:43.721,S,122653,0.0
17723.4836182,2018-07-11 11:36:24.612,P,122658,0.0
17723.599113900003,2018-07-11 14:22:43.441,P,122659,
17723.625333099993,2018-07-11 15:00:28.777,S,122660,0.0
17723.7130689,2018-07-11 17:06:49.155,P,122661,0.0
17723.713104299994,2018-07-11 17:06:52.213,S,122661,0.0
17723.8014123,2018-07-11 19:14:02.026,S,122662,2.0
17723.832834099998,2018-07-11 19:59:16.862,P,122664,
17723.8341115,2018-07-11 20:01:07.230,P,122665,
17723.9163873,2018-07-11 21:59:35.864,S,122670,0.0
17723.9236793,2018-07-11 22:10:05.888,P,122671,
17723.9237065,2018-07-11 22:10:08.237,S,122671,0.0
17724.0299198,2018-07-12 00:43:05.072,S,122672,0.0
17724.0616904,2018-07-12 01:28:50.049,P,122673,0.0
17724.061724,2018-07-12 01:28:52.957,S,122673,2.0
17724.219639400002,2018-07-12 05:16:16.844,P,122675,
17724.219671900002,2018-07-12 05:16:19.652,S,122675,0.0
17724.235938799997,2018-07-12 05:39:45.109,P,122676,
17724.235970200003,2018-07-12 05:39:47.824,S,122676,0.0
17724.2921032,2018-07-12 07:00:37.719,P,122677,
17724.2921304,2018-07-12 07:00:40.070,S,122677,0.0
17724.328962400006,2018-07-12 07:53:42.355,P,122678,0.0
17724.34159,2018-07-12 08:11:53.379,P,122679,
17724.341625,2018-07-12 08:11:56.401,S,122679,0.0
17724.4603732,2018-07-12 11:02:56.246,P,122680,
17724.4883075,2018-07-12 11:43:09.765,P,122681,
17724.488343200002,2018-07-12 11:43:12.851,S,122681,0.0
17724.650991799994,2018-07-12 15:37:25.687,P,122683,0.0
17724.8319132,2018-07-12 19:57:57.297,P,122685,
17724.8319398,2018-07-12 19:57:59.598,S,122685,0.0
17724.909420400007,2018-07-12 21:49:33.924,P,122686,
17724.9359032,2018-07-12 22:27:42.039,P,122687,
17724.9359302,2018-07-12 22:27:44.372,S,122687,0.0
17725.0081778,2018-07-13 00:11:46.561,P,122690,
17725.0082087,2018-07-13 00:11:49.229,S,122690,0.0
17725.0678134,2018-07-13 01:37:39.074,P,122691,0.0
17725.067837,2018-07-13 01:37:41.113,S,122691,0.0
17725.2547162,2018-07-13 06:06:47.479,P,122692,
17725.2547397,2018-07-13 06:06:49.511,S,122692,1.0
17725.286235900006,2018-07-13 06:52:10.778,P,122693,
17725.286257099997,2018-07-13 06:52:12.611,S,122693,0.0
17725.6001801,2018-07-13 14:24:15.560,P,122694,
17725.600208400007,2018-07-13 14:24:18.003,S,122694,1.0
17725.651383700002,2018-07-13 15:37:59.549,S,122695,1.0
17725.9076482,2018-07-13 21:47:00.807,P,122697,0.0
17725.9076719,2018-07-13 21:47:02.849,S,122697,2.0
17725.9082683,2018-07-13 21:47:54.380,P,122698,
17725.9160756,2018-07-13 21:59:08.932,S,122699,1.0
17726.0598303,2018-07-14 01:26:09.335,P,122702,
17726.05986,2018-07-14 01:26:11.905,S,122702,1.0
17726.069766900004,2018-07-14 01:40:27.860,P,122703,
17726.079298700002,2018-07-14 01:54:11.409,P,122704,
17726.2581195,2018-07-14 06:11:41.520,P,122705,
17726.258147,2018-07-14 06:11:43.899,S,122705,2.0
17726.367316699998,2018-07-14 08:48:56.160,P,122706,
17726.3673433,2018-07-14 08:48:58.458,S,122706,0.0
17726.3705342,2018-07-14 08:53:34.159,S,122707,2.0
17726.4767444,2018-07-14 11:26:30.714,S,122709,0.0
17726.716554,2018-07-14 17:11:50.266,P,122712,
17727.4320442,2018-07-15 10:22:08.619,P,122717,
17727.438186800002,2018-07-15 10:30:59.343,P,122718,0.0
17727.5948524,2018-07-15 14:16:35.249,S,122721,0.0
17727.7490215,2018-07-15 17:58:35.460,P,122723,
17727.7774877,2018-07-15 18:39:34.934,S,122724,2.0
17727.8486001,2018-07-15 20:21:59.049,P,122727,
17728.0478422,2018-07-16 01:08:53.566,P,122728,0.0
17728.1121577,2018-07-16 02:41:30.424,P,122729,
17728.8564982,2018-07-16 20:33:21.441,P,122737,
17728.9085738,2018-07-16 21:48:20.773,P,122739,
17728.9085997,2018-07-16 21:48:23.010,S,122739,0.0
17729.01709,2018-07-17 00:24:36.572,P,122740,0.0
17729.088746,2018-07-17 02:07:47.655,P,122741,
17729.088774400007,2018-07-17 02:07:50.105,S,122741,2.0
17729.5417284,2018-07-17 13:00:05.329,P,122745,
17729.5417561,2018-07-17 13:00:07.725,S,122745,1.0
17729.735629900002,2018-07-17 17:39:18.419,P,122746,
17729.7511633,2018-07-17 18:01:40.509,P,122747,
17729.7511977,2018-07-17 18:01:43.485,S,122747,2.0
17730.6418068,2018-07-18 15:24:12.108,P,122749,
17730.641835599996,2018-07-18 15:24:14.592,S,122749,0.0
17730.867744299998,2018-07-18 20:49:33.107,P,122750,0.0
17730.8920493,2018-07-18 21:24:33.061,P,122751,
17730.8923252,2018-07-18 21:24:56.894,P,122752,
17730.8923523,2018-07-18 21:24:59.242,S,122752,0.0
17730.993983200002,2018-07-18 23:51:20.152,S,122753,0.0
17731.0611699,2018-07-19 01:28:05.076,P,122754,0.0
17731.0611767,2018-07-19 01:28:05.667,S,122754,2.0
17731.152507799998,2018-07-19 03:39:36.676,P,122755,0.0
17731.324989400004,2018-07-19 07:47:59.086,P,122757,
17731.3250268,2018-07-19 07:48:02.312,S,122757,0.0
17732.0490616,2018-07-20 01:10:38.924,S,122758,0.0
17732.5470434,2018-07-20 13:07:44.545,S,122760,2.0
17732.707273099993,2018-07-20 16:58:28.398,S,122762,0.0
17732.709317099998,2018-07-20 17:01:24.999,S,122763,0.0
17732.7867983,2018-07-20 18:52:59.372,P,122764,
17732.786835299998,2018-07-20 18:53:02.566,S,122764,0.0
17733.0401229,2018-07-21 00:57:46.620,P,122766,
17733.0823781,2018-07-21 01:58:37.463,P,122767,
17733.0862874,2018-07-21 02:04:15.229,P,122768,
17733.086314099994,2018-07-21 02:04:17.534,S,122768,1.0
17733.0896617,2018-07-21 02:09:06.768,S,122769,0.0
17733.210187,2018-07-21 05:02:40.154,P,122770,
17733.2102251,2018-07-21 05:02:43.451,S,122770,1.0
17733.323747799994,2018-07-21 07:46:11.805,P,122771,0.0
17733.3237843,2018-07-21 07:46:14.964,S,122771,2.0
17733.596435699998,2018-07-21 14:18:52.046,P,122773,
17734.278809400006,2018-07-22 06:41:29.134,P,122778,
17734.2788427,2018-07-22 06:41:32.009,S,122778,2.0
17734.3063763,2018-07-22 07:21:10.911,P,122780,
17734.3064069,2018-07-22 07:21:13.560,S,122780,0.0
17734.3392198,2018-07-22 08:08:28.594,P,122781,
17734.339245599997,2018-07-22 08:08:30.818,S,122781,2.0
17734.8156644,2018-07-22 19:34:33.404,P,122783,0.0
17734.932481,2018-07-22 22:22:46.357,P,122784,
17734.9502358,2018-07-22 22:48:20.374,P,122785,0.0
17735.1376332,2018-07-23 03:18:11.507,P,122786,
17735.137661400004,2018-07-23 03:18:13.941,S,122786,2.0
17736.3425337,2018-07-24 08:13:14.915,P,122788,
17736.4988947,2018-07-24 11:58:24.499,P,122789,
17737.205696200002,2018-07-25 04:56:12.149,S,122795,2.0
17737.422464400002,2018-07-25 10:08:20.927,P,122798,
17737.422495900002,2018-07-25 10:08:23.646,S,122798,2.0
17737.4528706,2018-07-25 10:52:08.019,P,122799,
17738.0289848,2018-07-26 00:41:44.283,P,122802,
17738.029020599995,2018-07-26 00:41:47.378,S,122802,1.0
17738.744817,2018-07-26 17:52:32.185,P,122809,
17739.368992,2018-07-27 08:51:20.905,P,122812,
17739.420200200002,2018-07-27 10:05:05.298,P,122813,
17739.420226599996,2018-07-27 10:05:07.575,S,122813,2.0
17739.421608400004,2018-07-27 10:07:06.964,P,122814,
17739.421639300002,2018-07-27 10:07:09.637,S,122814,1.0
17739.425095299994,2018-07-27 10:12:08.234,P,122815,
17739.4251244,2018-07-27 10:12:10.751,S,122815,0.0
17739.4416332,2018-07-27 10:35:57.104,S,122816,0.0
17739.4976838,2018-07-27 11:56:39.883,P,122817,
17739.4977102,2018-07-27 11:56:42.163,S,122817,2.0
17739.540704599996,2018-07-27 12:58:36.874,P,122818,
17739.568143599998,2018-07-27 13:38:07.605,P,122819,
17739.5681694,2018-07-27 13:38:09.838,S,122819,0.0
17739.670568,2018-07-27 16:05:37.073,P,122820,
17739.670595900006,2018-07-27 16:05:39.482,S,122820,0.0
17739.926434099998,2018-07-27 22:14:03.905,S,122821,1.0
17740.001839700002,2018-07-28 00:02:38.953,S,122822,0.0
17740.010221700002,2018-07-28 00:14:43.153,P,122823,
17740.0789595,2018-07-28 01:53:42.103,P,122824,
17740.0789841,2018-07-28 01:53:44.229,S,122824,0.0
17740.141707299998,2018-07-28 03:24:03.510,P,122825,
17740.1417333,2018-07-28 03:24:05.759,S,122825,2.0
17740.142392700003,2018-07-28 03:25:02.727,P,122826,
17740.1585224,2018-07-28 03:48:16.337,S,122827,1.0
17740.466879400006,2018-07-28 11:12:18.379,P,122830,
17740.4669035,2018-07-28 11:12:20.465,S,122830,2.0
17740.4748931,2018-07-28 11:23:50.766,P,122831,0.0
17740.474923299997,2018-07-28 11:23:53.374,S,122831,2.0
17740.6201387,2018-07-28 14:52:59.982,P,122832,
17740.6246958,2018-07-28 14:59:33.716,P,122833,
17740.6247278,2018-07-28 14:59:36.477,S,122833,2.0
17740.625291999993,2018-07-28 15:00:25.226,S,122834,2.0
17740.6332721,2018-07-28 15:11:54.706,P,122835,
17740.6333047,2018-07-28 15:11:57.525,S,122835,2.0
17740.6590253,2018-07-28 15:48:59.787,P,122836,
17740.6590498,2018-07-28 15:49:01.900,S,122836,0.0
17740.794400799998,2018-07-28 19:03:56.232,S,122837,1.0
17740.863513321216,2018-07-28 20:43:27.550,S,122838,2.0
17740.939208300002,2018-07-28 22:32:27.597,P,122839,
17740.9852751,2018-07-28 23:38:47.767,P,122842,
17740.985299121683,2018-07-28 23:38:49.844,S,122842,2.0
17740.9928385,2018-07-28 23:49:41.244,P,122843,
17740.99286396426,2018-07-28 23:49:43.446,S,122843,1.0
17740.994857799997,2018-07-28 23:52:35.711,P,122844,
17740.994884072396,2018-07-28 23:52:37.983,S,122844,1.0
17741.005532099996,2018-07-29 00:07:57.976,P,122845,
17741.00556023403,2018-07-29 00:08:00.404,S,122845,0.0
17741.0187774,2018-07-29 00:27:02.363,P,122846,
17741.01880820519,2018-07-29 00:27:05.028,S,122846,0.0
17741.26895030908,2018-07-29 06:27:17.306,S,122848,0.0
17741.305598,2018-07-29 07:20:03.666,P,122849,
17741.365804400004,2018-07-29 08:46:45.497,P,122850,
17741.439034799998,2018-07-29 10:32:12.609,P,122854,
17741.4698526,2018-07-29 11:16:35.267,P,122855,
17741.469885263083,2018-07-29 11:16:38.086,S,122855,2.0
17741.4999414,2018-07-29 11:59:54.939,P,122856,
17741.642346700002,2018-07-29 15:24:58.756,P,122862,
17741.67793,2018-07-29 16:16:13.154,P,122863,
17742.1249253,2018-07-30 02:59:53.542,P,122867,
17742.166041503107,2018-07-30 03:59:05.985,S,122868,2.0
17742.299814200003,2018-07-30 07:11:43.946,P,122869,
17742.299849758376,2018-07-30 07:11:47.019,S,122869,2.0
17742.33590042845,2018-07-30 08:03:41.797,S,122870,0.0
17742.487897,2018-07-30 11:42:34.304,P,122871,
17742.527547138514,2018-07-30 12:39:40.072,P,122872,0.0
17742.52758273576,2018-07-30 12:39:43.148,S,122872,1.0
17742.788005500002,2018-07-30 18:54:43.676,P,122874,
17742.788031619835,2018-07-30 18:54:45.931,S,122874,0.0
17743.0298696,2018-07-31 00:43:00.733,P,122879,
17743.4855768,2018-07-31 11:39:13.836,P,122884,
17743.485609469455,2018-07-31 11:39:16.658,S,122884,2.0
17743.6843845,2018-07-31 16:25:30.818,P,122885,
17743.690247,2018-07-31 16:33:57.338,P,122886,
17743.690335145362,2018-07-31 16:34:04.956,S,122886,0.0
17743.698421575602,2018-07-31 16:45:43.624,S,122887,0.0
17744.0343127,2018-08-01 00:49:24.619,P,122890,
17744.087993099998,2018-08-01 02:06:42.607,P,122893,
17744.088027299706,2018-08-01 02:06:45.558,S,122893,1.0
17744.403254900004,2018-08-01 09:40:41.221,P,122900,
17744.403287442452,2018-08-01 09:40:44.035,S,122900,2.0
17744.484213968382,2018-08-01 11:37:16.086,S,122902,2.0
17744.6060389,2018-08-01 14:32:41.757,P,122903,
17744.606064541684,2018-08-01 14:32:43.976,S,122903,2.0
17745.0569537,2018-08-02 01:22:00.796,P,122904,
17745.075748500003,2018-08-02 01:49:04.671,P,122905,
17745.07577359413,2018-08-02 01:49:06.838,S,122905,2.0
17745.39436050179,2018-08-02 09:27:52.747,S,122907,1.0
17745.9302387,2018-08-02 22:19:32.625,P,122912,
17746.007448584198,2018-08-03 00:10:43.557,S,122913,0.0
17746.152983300002,2018-08-03 03:40:17.759,P,122915,
17747.0279125,2018-08-04 00:40:11.640,P,122919,
17747.129502400006,2018-08-04 03:06:29.008,P,122920,
17747.1300228,2018-08-04 03:07:13.971,P,122921,
17747.2834492,2018-08-04 06:48:10.007,P,122922,
17747.348282799998,2018-08-04 08:21:31.632,P,122924,
17747.6322675,2018-08-04 15:10:27.908,P,122926,
17748.023241299998,2018-08-05 00:33:28.052,P,122929,
17748.023269898225,2018-08-05 00:33:30.519,S,122929,0.0
17748.030993700002,2018-08-05 00:44:37.857,P,122930,
17748.0342,2018-08-05 00:49:14.881,P,122931,
17748.036788900918,2018-08-05 00:52:58.561,S,122932,0.0
17748.061294,2018-08-05 01:28:15.802,P,122933,
17748.061322647067,2018-08-05 01:28:18.276,S,122933,0.0
17748.0646559,2018-08-05 01:33:06.268,P,122934,
17748.141718048104,2018-08-05 03:24:04.439,P,122936,0.0
17748.142348687285,2018-08-05 03:24:58.926,S,122937,2.0
17749.8992352,2018-08-06 21:34:53.921,P,122941,
17749.899260195394,2018-08-06 21:34:56.080,S,122941,0.0
17750.5678751821,2018-08-07 13:37:44.415,S,122943,2.0
17750.5685308,2018-08-07 13:38:41.061,P,122944,
17750.568557218972,2018-08-07 13:38:43.343,S,122944,2.0
17750.624186700006,2018-08-07 14:58:49.728,P,122946,
17750.624213906518,2018-08-07 14:58:52.081,S,122946,1.0
17750.6257914837,2018-08-07 15:01:08.384,S,122947,0.0
17750.625880300002,2018-08-07 15:01:16.060,P,122948,
17750.62590698084,2018-08-07 15:01:18.363,S,122948,1.0
17750.6330165,2018-08-07 15:11:32.624,P,122949,
17750.63304322296,2018-08-07 15:11:34.934,S,122949,2.0
17751.2000569,2018-08-08 04:48:04.918,P,122952,
17751.9239852,2018-08-08 22:10:32.317,P,122955,
17751.9730735,2018-08-08 23:21:13.548,P,122956,
17751.981840200002,2018-08-08 23:33:50.994,P,122957,
17753.0706509,2018-08-10 01:41:44.233,P,122960,
17753.070689586508,2018-08-10 01:41:47.580,S,122960,2.0
17753.528007715773,2018-08-10 12:40:19.866,S,122961,0.0
17753.6117127,2018-08-10 14:40:51.976,P,122962,
17753.61174651972,2018-08-10 14:40:54.899,S,122962,0.0
17753.8008595,2018-08-10 19:13:14.258,P,122964,
17753.800886763423,2018-08-10 19:13:16.616,S,122964,0.0
17753.9820825,2018-08-10 23:34:11.929,P,122966,
17753.982135976326,2018-08-10 23:34:16.548,S,122966,0.0
17754.9557462,2018-08-11 22:56:16.469,P,122969,
17754.961065900006,2018-08-11 23:03:56.091,P,122970,
17755.021749540338,2018-08-12 00:31:19.160,S,122973,1.0
17755.737401579136,2018-08-12 17:41:51.496,S,122974,0.0
17756.22501,2018-08-13 05:24:00.860,P,122978,
17756.247818,2018-08-13 05:56:51.479,P,122979,
17756.24784692022,2018-08-13 05:56:53.973,S,122979,0.0
17756.4024909,2018-08-13 09:39:35.214,P,122980,
17759.894275705476,2018-08-16 21:27:45.420,S,122986,0.0
17760.1117774,2018-08-17 02:40:57.567,P,122987,
17760.3286147,2018-08-17 07:53:12.306,P,122989,
17760.9629512,2018-08-17 23:06:38.982,P,122992,
17761.957806087936,2018-08-18 22:59:14.445,S,122995,0.0
17762.8640468,2018-08-19 20:44:13.642,P,122997,
17765.954913899786,2018-08-22 22:55:04.560,S,123007,2.0
17766.8712165,2018-08-23 20:54:33.106,P,123014,
17766.871239395343,2018-08-23 20:54:35.083,S,123014,0.0
17767.1203721,2018-08-24 02:53:20.149,P,123015,
17767.120401723074,2018-08-24 02:53:22.708,S,123015,0.0
17767.22536543897,2018-08-24 05:24:31.573,S,123016,1.0
17767.420562900006,2018-08-24 10:05:36.636,P,123018,
17767.420596481737,2018-08-24 10:05:39.536,S,123018,2.0
17767.794604393766,2018-08-24 19:04:13.819,S,123020,0.0
17767.8644333,2018-08-24 20:44:47.041,P,123021,
17767.864457809268,2018-08-24 20:44:49.154,S,123021,0.0
17768.192600381208,2018-08-25 04:37:20.672,S,123022,2.0
17768.758861099996,2018-08-25 18:12:45.595,P,123024,
17769.7326664,2018-08-26 17:35:02.376,P,123028,
17773.975098599996,2018-08-30 23:24:08.516,P,123036,
17773.975133974083,2018-08-30 23:24:11.575,S,123036,0.0
17775.191263999994,2018-09-01 04:35:25.211,P,123039,
17775.191299209633,2018-09-01 04:35:28.251,S,123039,0.0
17777.077803734755,2018-09-03 01:52:02.242,P,123041,0.0
17777.1359244,2018-09-03 03:15:43.865,P,123042,
17777.135953465502,2018-09-03 03:15:46.379,S,123042,2.0
17779.8048223,2018-09-05 19:18:56.650,P,123056,
17779.912035854726,2018-09-05 21:53:19.897,S,123057,2.0
17784.7556952,2018-09-10 18:08:12.061,P,123062,
17784.755817035417,2018-09-10 18:08:22.591,S,123062,0.0
17784.9068551,2018-09-10 21:45:52.282,P,123063,
17784.90691311183,2018-09-10 21:45:57.292,S,123063,2.0
17787.073092500006,2018-09-13 01:45:15.194,P,123067,
17788.9544931,2018-09-14 22:54:28.206,P,123072,
17788.95451825839,2018-09-14 22:54:30.377,S,123072,2.0
17792.1194507,2018-09-18 02:52:00.544,P,123078,
17792.189530400006,2018-09-18 04:32:55.427,P,123079,
17792.189555048975,2018-09-18 04:32:57.556,S,123079,1.0
17792.879809596572,2018-09-18 21:06:55.549,S,123080,1.0
17792.979626900003,2018-09-18 23:30:39.762,P,123082,
17793.07677750809,2018-09-19 01:50:33.576,S,123083,1.0
17793.196269068416,2018-09-19 04:42:37.647,S,123084,0.0
17797.19471016657,2018-09-23 04:40:22.958,S,123091,2.0
17798.253213900003,2018-09-24 06:04:37.677,P,123097,
17798.2902887,2018-09-24 06:58:00.942,P,123098,
17798.33339107484,2018-09-24 08:00:04.988,S,123099,0.0
17799.712704799997,2018-09-25 17:06:17.691,P,123105,
17803.080525499998,2018-09-29 01:55:57.400,P,123115,
17803.080692123964,2018-09-29 01:56:11.799,S,123115,2.0
17803.0973823,2018-09-29 02:20:13.830,P,123116,
17803.097414374137,2018-09-29 02:20:16.601,S,123116,1.0
17803.566729700004,2018-09-29 13:36:05.442,P,123118,
17806.199998135213,2018-10-02 04:47:59.838,S,123129,0.0
17807.691371875044,2018-10-03 16:35:34.530,S,123132,2.0
17808.5505417,2018-10-04 13:12:46.798,P,123139,
17808.859994216862,2018-10-04 20:38:23.500,S,123140,0.0
17809.4927931,2018-10-05 11:49:37.319,P,123142,
17810.5203054,2018-10-06 12:29:14.386,P,123144,
17812.8341567,2018-10-08 20:01:11.141,P,123151,
17812.834191721453,2018-10-08 20:01:14.164,S,123151,1.0
17813.1355491,2018-10-09 03:15:11.441,P,123152,
17813.13557817719,2018-10-09 03:15:13.954,S,123152,0.0
17813.369394999998,2018-10-09 08:51:55.724,P,123154,
17815.457678163184,2018-10-11 10:59:03.393,S,123162,1.0
17817.359063599994,2018-10-13 08:37:03.098,P,123174,
17820.2855653,2018-10-16 06:51:12.844,P,123180,
17820.28559748258,2018-10-16 06:51:15.622,S,123180,1.0
17820.93623306763,2018-10-16 22:28:10.537,S,123182,0.0
17821.958031492548,2018-10-17 22:59:33.920,S,123184,0.0
17831.3620931,2018-10-27 08:41:24.846,P,123204,
17831.9826904,2018-10-27 23:35:04.452,P,123205,
17831.982725893045,2018-10-27 23:35:07.517,S,123205,2.0
17832.752318799998,2018-10-28 18:03:20.342,P,123208,
17832.752352780484,2018-10-28 18:03:23.280,S,123208,1.0
17833.5068458,2018-10-29 12:09:51.479,P,123210,
17834.086154081342,2018-10-30 02:04:03.712,S,123212,2.0
17836.626507885583,2018-11-01 15:02:10.281,S,123217,0.0
17838.7330961,2018-11-03 17:35:39.500,P,123222,
17838.738268200002,2018-11-03 17:43:06.371,P,123223,
17838.7515187,2018-11-03 18:02:11.216,P,123224,
17838.7939727,2018-11-03 19:03:19.245,P,123225,
17839.452241900002,2018-11-04 10:51:13.700,P,123229,
17839.45232703438,2018-11-04 10:51:21.055,S,123229,0.0
17839.612085599998,2018-11-04 14:41:24.198,P,123230,
17839.629449400003,2018-11-04 15:06:24.430,P,123231,
17839.62948382137,2018-11-04 15:06:27.402,S,123231,0.0
17839.8063538,2018-11-04 19:21:08.967,P,123232,
17839.806498721846,2018-11-04 19:21:21.489,S,123232,2.0
17841.939998366084,2018-11-06 22:33:35.858,S,123235,0.0
17842.097362782028,2018-11-07 02:20:12.144,S,123236,1.0
17843.9224481,2018-11-08 22:08:19.519,P,123238,
17845.224198664084,2018-11-10 05:22:50.764,S,123247,2.0
17845.683414,2018-11-10 16:24:06.967,P,123248,
17845.683448387354,2018-11-10 16:24:09.940,S,123248,1.0
17846.1958276,2018-11-11 04:41:59.505,P,123250,
17846.195890526982,2018-11-11 04:42:04.941,S,123250,0.0
17846.626861161894,2018-11-11 15:02:40.804,S,123252,2.0
